OFFICE,PROPERTY_ADDRESS,CITY,STATE_PROVINCE,ZIP_POSTAL_CODE,SALES_VOLUME,ACTUAL_CLOSE_DATE,SALES_ID
0004,6338 South 104th Street,Omaha,NE,68127,"$390,000 ",9/27/2022,83
0001,6346 N 105th Street,Omaha,NE,68134,"$320,000 ",9/30/2022,250
0005,6363 Grover Street #12,Omaha,NE,68106,"$110,000 ",10/31/2022,492
0005,6363 Grover Street #12,Omaha,NE,68106,"$110,000 ",10/31/2022,492
0001,6405 Parkview Lane,Omaha,NE,68104,"$225,000 ",8/24/2022,92
0001,6409 N 63rd Street,Omaha,NE,68104,"$195,000 ",4/11/2022,384
0003,6411 Newport Ave,Omaha,NE,68152,"$207,413 ",9/14/2022,525
0001,6413 S 102nd Street,Omaha,NE,68127,"$450,000 ",10/31/2022,10036
0003,6420 Underwood Avenue,Omaha,NE,68132,"$765,000 ",9/15/2022,303
0004,6421 S. 156th Ave Cir,Omaha,NE,68135,"$385,000 ",4/1/2022,224
0001,6423 Maple St,Omaha,NE,68104,"$121,000 ",8/5/2022,10050
0004,6424 South 179th Street,Omaha,NE,68135,"$450,000 ",7/22/2022,258
0005,6472 Elmhurst Drive,Omaha,NE,68157,"$337,000 ",3/15/2022,296
0005,6478 William Street,Omaha,NE,68106,"$246,000 ",10/31/2022,353
0003,6492 Cuming Street,Omaha,NE,68132,"$415,000 ",10/12/2022,478
0001,6502 South 208th Avenue,Omaha,NE,68022,"$79,000 ",4/19/2022,232
0004,6505 S 208th Avenue,Omaha,NE,68022,"$80,000 ",9/26/2022,417
0001,6505 S 42nd St,Omaha,NE,68107,"$177,000 ",12/1/2022,10050
0001,6505 South 17th Street,Omaha,NE,68107,"$178,000 ",6/23/2022,250
0001,6508 South 139th Avenue Circle,Omaha,NE,68137,"$260,000 ",7/11/2022,262
0004,6509 S 159th Ave,Omaha,NE,68135,"$365,000 ",10/16/2022,262
0005,6512 South 177th Street,Omaha,NE,68135,"$442,500 ",10/7/2022,309
0001,6515 Binney Street,Omaha,NE,68104,"$173,000 ",11/10/2022,10036
0004,6515 Gilmore Avenue,Omaha,NE,68107,"$106,500 ",4/13/2022,370
0001,6518 South 208th Avenue,Omaha,NE,68022,"$79,000 ",1/31/2022,232
0001,6520 Hamilton Street,Omaha,NE,68132,"$338,000 ",10/7/2022,312
0001,6520 Hamilton Street,Omaha,NE,68132,"$338,000 ",10/7/2022,10010
0001,6522 South 208th Avenue,Omaha,NE,68022,"$79,000 ",3/2/2022,232
0003,6527 Lafayette Avenue,Omaha,NE,68132,"$250,000 ",6/13/2022,454
0001,6540 Franklin Street,Omaha,NE,68104,"$170,000 ",9/19/2022,10050
0001,657 J E George,Omaha,NE,68132,"$450,000 ",6/20/2022,400
0004,6602 Himebaugh Ave,Omaha,NE,68104,"$167,500 ",3/1/2022,262
0001,6610 South 199th Street,Omaha,NE,68135,"$450,000 ",3/11/2022,283
0004,6612 South 109th Street,Omaha,NE,68137,"$253,000 ",5/2/2022,10047
0004,6615 South 154th Street,Omaha,NE,68137,"$243,000 ",1/6/2022,262
0004,6616 Laurel Avenue,Omaha,NE,68104,"$160,000 ",9/15/2022,258
0004,6618 South 154th Street,Omaha,NE,68137,"$300,000 ",7/15/2022,83
0003,6620 Cuming Street,Omaha,NE,68132,"$678,747 ",7/13/2022,534
0001,6624 Charles Street,Omaha,NE,68132,"$300,000 ",11/18/2022,10015
0001,6624 Charles Street,Omaha,NE,68132,"$300,000 ",11/18/2022,504
0001,6624 Underwood Avenue,Omaha,NE,68132,"$730,000 ",10/19/2022,10010
0001,6625 A Street,Omaha,NE,68106,"$155,000 ",8/29/2022,514
0001,6625 Burt Street,Omaha,NE,68132,"$550,000 ",10/12/2022,10008
0001,663 J E George Boulevard,Omaha,NE,68132,"$500,000 ",8/4/2022,10010
0001,6651 Decatur Street,Omaha,NE,68104,"$165,670 ",2/24/2022,170
0005,6704 N 60th Street,Omaha,NE,68152,"$290,000 ",7/12/2022,335
0001,6705 S 165th Circle,Omaha,NE,68135,"$720,000 ",5/2/2022,10052
0001,6705 S 165th Circle,Omaha,NE,68135,"$720,000 ",5/2/2022,10020
0001,6713 N 142nd Street,Omaha,NE,68164,"$510,000 ",3/18/2022,519
0001,6713 N 142nd Street,Omaha,NE,68164,"$510,000 ",3/18/2022,219
0003,6715 S 49th Avenue,Omaha,NE,68117,"$438,000 ",4/29/2022,70
0003,6715 S 49th Avenue,Omaha,NE,68117,"$438,000 ",4/29/2022,70
0004,6717 S 191st Avenue,Omaha,NE,68135,"$530,000 ",3/1/2022,426
0004,6717 S 191st Avenue,Omaha,NE,68135,"$530,000 ",3/1/2022,262
0001,6719 Minne Lusa Boulevard,Omaha,NE,68112,"$235,000 ",8/26/2022,226
0001,6720 N 24th St,Omaha,NE,68112,"$220,000 ",5/27/2022,10028
0004,6728 S 191st Street,Omaha,NE,68135,"$265,000 ",12/12/2022,473
0004,673 North 149th Avenue,Omaha,NE,68154,"$750,000 ",5/31/2022,64
0004,673 North 149th Avenue,Omaha,NE,68154,"$750,000 ",5/31/2022,64
0001,675 North 58th Street,Omaha,NE,68132,"$1,100,000 ",6/8/2022,386
0001,675 North 58th Street,Omaha,NE,68132,"$1,100,000 ",6/8/2022,10056
0004,6757 S 159th Ave,Omaha,NE,68135,"$413,000 ",7/20/2022,83
0001,6765 Pratt Street,Omaha,NE,68104,"$120,000 ",9/26/2022,10028
0003,6787 Binney Street,Omaha,NE,68104,"$500,000 ",2/17/2022,10050
0003,6787 Binney Street,Omaha,NE,68104,"$500,000 ",2/17/2022,350
0001,6798 Emmet Street,Omaha,NE,68104,"$142,500 ",9/23/2022,226
0003,6802 Mason Street,Omaha,NE,68106,"$377,000 ",6/22/2022,70
0005,6806 Mason St,Omaha,NE,68106,"$274,550 ",6/7/2022,333
0001,6810 Underwood Avenue,Omaha,NE,68132,"$550,000 ",8/2/2022,384
0004,6820 S 49th St,Omaha,NE,68117,"$210,000 ",12/30/2022,64
0004,6830 North 116th Circle,Omaha,NE,68164,"$255,500 ",4/27/2022,490
0001,6875 State Street,Omaha,NE,68152,"$2,950,000 ",8/10/2022,10010
0001,6875 State Street,Omaha,NE,68152,"$2,950,000 ",8/10/2022,10008
0003,6905 South 152nd Street,Omaha,NE,68138,"$310,000 ",6/10/2022,64
0003,6915 North 55th Circle,Omaha,NE,68152,"$242,500 ",12/5/2022,350
0001,6930 Bedford Ave,Omaha,NE,68104,"$212,000 ",5/24/2022,10026
0001,6958 South 185th Circle,Omaha,NE,68136,"$400,000 ",10/31/2022,10008
0001,6963 North 89th Street,Omaha,NE,68122,"$225,000 ",2/4/2022,10056
0004,7003 North 167th Avenue,Omaha,NE,68116,"$262,997 ",2/8/2022,463
0003,7004 N 24th Street,Omaha,NE,68112,"$75,600 ",8/8/2022,10036
0001,7007 Highland Boulevard,Omaha,NE,68138,"$268,000 ",5/27/2022,10010
0003,701 Caniglia Plaza,Omaha,NE,68108,"$340,000 ",8/5/2022,429
0001,7011 N 89th Avenue,Omaha,NE,68122,"$225,000 ",11/18/2022,10056
0001,7012 Chandler Acres Drive,Omaha,NE,68147,"$175,000 ",8/11/2022,250
0003,7012 South 164th Street,Omaha,NE,68136,"$400,000 ",7/27/2022,471
0001,702 North 57th Avenue,Omaha,NE,68132,"$805,000 ",8/26/2022,10008
0003,7021 South 177th Street,Omaha,NE,68136,"$260,000 ",11/28/2022,10061
0001,705 North 89th Plaza,Omaha,NE,68114,"$575,000 ",7/29/2022,10010
0003,706 Lucia Plaza,Omaha,NE,68108,"$271,500 ",3/2/2022,429
0004,7068 Wirt Street,Omaha,NE,68104,"$152,000 ",10/24/2022,394
0004,7068 Wirt Street,Omaha,NE,68104,"$152,000 ",10/24/2022,394
0001,7080 Wirt Street,Omaha,NE,68104,"$180,000 ",7/22/2022,10015
0003,710 Lucia Plaza,Omaha,NE,68108,"$303,000 ",3/8/2022,70
0005,7105 S 151st Street,Omaha,NE,68138,"$375,000 ",9/19/2022,376
0001,7106 S 49th Street,Omaha,NE,68157,"$295,000 ",11/11/2022,10036
0001,711 North 56th Street,Omaha,NE,68132,"$3,200,000 ",7/15/2022,10010
0001,711 North 56th Street,Omaha,NE,68132,"$3,200,000 ",7/15/2022,10010
0001,7112 Minne Lusa Boulevard,Omaha,NE,68112,"$200,000 ",9/23/2022,271
0001,7114 North 140th Avenue,Omaha,NE,68142,"$370,000 ",10/11/2022,10017
0001,7115 South 183rd Avenue,Omaha,NE,68136,"$267,500 ",9/27/2022,10043
0004,7118 South 48th Avenue Circle,Omaha,NE,68157,"$540,000 ",2/11/2022,10035
0004,7118 South 48th Avenue Circle,Omaha,NE,68157,"$540,000 ",2/11/2022,10059
0005,714 North 72nd Street,Omaha,NE,68114,"$216,000 ",5/23/2022,172
0001,715 Caniglia Plaza,Omaha,NE,68108,"$305,000 ",7/14/2022,384
0001,715 North 58th Street,Omaha,NE,68132,"$625,000 ",9/2/2022,10003
0005,7158 N 79th Plaza,Omaha,NE,68122,"$145,000 ",7/19/2022,10002
0001,7167 N 79th Plaza,Omaha,NE,68122,"$200,000 ",11/1/2022,335
0001,7201 S 130th St Street,Omaha,NE,68138,"$245,000 ",12/7/2022,350
0004,7202 Webster Street,Omaha,NE,68114,"$265,000 ",5/16/2022,490
0004,7205 South 40th Street,Omaha,NE,68147,"$195,000 ",8/31/2022,97
0001,7208 North 76th Street,Omaha,NE,68122,"$300,000 ",6/30/2022,10002
0001,725 Sunset Trail,Omaha,NE,68132,"$550,000 ",5/27/2022,10003
0005,7266 North 30th Street,Omaha,NE,68112,"$419,900 ",9/22/2022,376
0001,727 N 57th,Omaha,NE,68132,"$830,000 ",3/14/2022,10003
0004,7302 S 170th Street,OMAHA,NE,68136,"$465,000 ",9/1/2022,258
0004,7309 South 183rd Street,Omaha,NE,68136,"$252,000 ",7/20/2022,290
0004,7313 Maple Street,Omaha,NE,68134,"$145,000 ",12/6/2022,74
0001,7313 South 183rd Street,Omaha,NE,68136,"$285,000 ",6/21/2022,488
0003,7316 Lake Street,Omaha,NE,68134,"$358,000 ",2/11/2022,474
0003,7316 Lake Street,Omaha,NE,68134,"$358,000 ",2/11/2022,250
0003,7316 North 39th Terrace,Omaha,NE,68112,"$218,000 ",9/30/2022,556
0001,7318 Seward Street,Omaha,NE,68114,"$245,000 ",6/2/2022,438
0001,7322 North 107th Street,Omaha,NE,68122,"$300,000 ",9/1/2022,10036
0003,7323 N 77th Street,Omaha,NE,68122,"$261,000 ",9/9/2022,10056
0004,7326 South 183rd Street,Omaha,NE,68136,"$302,500 ",2/25/2022,258
0005,7337 S 183rd Street,Omaha,NE,68136,"$281,125 ",5/31/2022,197
0004,7347 North 90th Street,Omaha,NE,68122,"$300,000 ",3/9/2022,97
0001,735 N 58th Street,Omaha,NE,68132,"$690,000 ",5/13/2022,10033
0001,735 N 58th Street,Omaha,NE,68132,"$690,000 ",5/13/2022,97
0004,7369 N 82nd Ave,Omaha,NE,68122,"$255,000 ",6/10/2022,97
0001,737 North 57th Avenue,Omaha,NE,68132,"$725,000 ",6/22/2022,10003
0004,7371 N 89th Street,Omaha,NE,68122,"$680,000 ",6/1/2022,262
0004,7371 N 89th Street,Omaha,NE,68122,"$680,000 ",6/1/2022,262
0001,7374 N 88th St,Omaha,NE,68122,"$310,000 ",7/29/2022,10036
0004,7375 N 82nd Avenue,Omaha,NE,68122,"$252,000 ",11/10/2022,434
0005,7388 N 89th Street,Omaha,NE,68122,"$264,000 ",8/29/2022,197
0003,7402 Webster Street,Omaha,NE,68114,"$262,500 ",2/25/2022,10056
0003,7402 Webster Street,Omaha,NE,68114,"$340,000 ",6/24/2022,534
0004,7411 South 176th Circle,Omaha,NE,68136,"$236,000 ",12/2/2022,530
0001,7414 North 77th Avenue,Omaha,NE,68122,"$247,000 ",4/26/2022,323
0001,7414 North 77th Avenue,Omaha,NE,68122,"$370,000 ",3/14/2022,323
0003,7417 Northridge Drive,Omaha,NE,68112,"$199,000 ",4/18/2022,328
0004,7423 N 107th Avenue,Omaha,NE,68122,"$335,000 ",2/4/2022,160
0001,7425 Hascall Street,Omaha,NE,68124,"$205,000 ",7/29/2022,83
0001,7425 Valley Street,Omaha,NE,68124,"$245,000 ",10/5/2022,10010
0004,7426 N 140th Avenue,Omaha,NE,68142,"$335,000 ",10/7/2022,10059
0004,7433 N 34th Street,Omaha,NE,68112,"$138,000 ",3/31/2022,448
0003,7451 North 111th Street,Omaha,NE,68142,"$277,000 ",10/12/2022,10056
0004,7504 North 107th Street,Omaha,NE,68122,"$266,501 ",6/29/2022,74
0001,7504 S 47th St,Omaha,NE,68157,"$280,000 ",6/1/2022,237
0004,7510 Jaynes Street,Omaha,NE,68134,"$164,000 ",2/25/2022,279
0001,7601 South 136th Street,Omaha,NE,68138,"$293,000 ",5/2/2022,74
0004,7610 Newport Ave,Omaha,NE,68134,"$225,000 ",5/23/2022,448
0003,7613 Charles Street,Omaha,NE,68114,"$450,000 ",9/2/2022,10055
0003,7613 Charles Street,Omaha,NE,68114,"$450,000 ",9/2/2022,10015
0001,7614 North 92nd Avenue,Omaha,NE,68122,"$540,000 ",7/25/2022,382
0001,7614 North 92nd Avenue,Omaha,NE,68122,"$540,000 ",7/25/2022,81
0004,7625 Fillmore Street,Omaha,NE,68122,"$255,000 ",11/4/2022,317
0001,7629 Pinkney St.,Omaha,NE,68134,"$330,000 ",12/14/2022,348
0004,7631 Lafayette Ave,Omaha,NE,68114,"$250,000 ",11/7/2022,258
0005,7703 Bondesson Street,Omaha,NE,68122,"$250,000 ",8/19/2022,224
0001,7703 N 88th Avenue,Omaha,NE,68122,"$341,000 ",10/25/2022,341
0004,7711 N 88th St,Omaha,NE,68122,"$263,856 ",5/6/2022,466
0004,7713 S 167th Street,Omaha,NE,68136,"$331,500 ",3/10/2022,490
0004,7717 Pasadena Avenue,Omaha,NE,68124,"$290,000 ",3/15/2022,10047
0004,7722 Curtis Avenue,Omaha,NE,68134,"$190,000 ",6/24/2022,97
0004,7733 S 156th Ave,Omaha,NE,68136,"$237,500 ",8/26/2022,64
0003,7734 North 107th Avenue,Omaha,NE,68122,"$305,000 ",5/18/2022,10055
0001,7750 North 88th Avenue,Omaha,NE,68122,"$265,000 ",8/31/2022,104
0001,7769 Hascall Street,Omaha,NE,68124,"$390,000 ",5/6/2022,10015
0001,7769 Hascall Street,Omaha,NE,68124,"$390,000 ",5/6/2022,456
0005,7777 Oakwood Street,omaha,NE,68127,"$250,000 ",4/29/2022,376
0001,7801 Nina St.,Omaha,NE,68124,"$201,500 ",11/10/2022,10036
0001,7802 North 116th Street,Omaha,NE,68142,"$325,000 ",8/23/2022,522
0003,7803 Woolworth Avenue,Omaha,NE,68124,"$385,000 ",1/7/2022,303
0004,7808 Curtis Avenue,Omaha,NE,68134,"$255,000 ",8/2/2022,74
0005,7810 N 107th Street,Omaha,NE,68122,"$285,000 ",3/11/2022,335
0001,7812 Jackson Street,Omaha,NE,68114,"$750,000 ",11/14/2022,10015
0001,7812 Jackson Street,Omaha,NE,68114,"$750,000 ",11/14/2022,556
0004,7813 N 81st Street,Omaha,NE,68122,"$305,000 ",9/20/2022,74
0003,7815 South 186th Street,Omaha,NE,68136,"$425,000 ",10/5/2022,10023
0001,7820 Military Avenue,Omaha,NE,68134,"$510,000 ",12/8/2022,92
0001,7820 Military Avenue,Omaha,NE,68134,"$510,000 ",12/8/2022,92
0004,7821 S 190th Ave,Omaha,NE,68136,"$370,000 ",2/28/2022,262
0001,7827 S 156th Ave,Omaha,NE,68136,"$240,000 ",6/17/2022,400
0005,7832 S 185th Street,Omaha,NE,68136,"$370,000 ",3/7/2022,376
0003,7885 Redick Avenue,Omaha,NE,68122,"$210,000 ",1/5/2022,10061
0004,7905 Kansas Avenue,Omaha,NE,68134,"$265,000 ",8/25/2022,89
0005,7906 Howell St,Omaha,NE,68122,"$440,000 ",2/2/2022,333
0005,7906 Howell St,Omaha,NE,68122,"$440,000 ",2/2/2022,333
0005,7911 Northridge Drive,Omaha,NE,68112,"$184,500 ",1/31/2022,223
0001,7911 S. 183rd Street,Omaha,NE,68136,"$584,900 ",6/16/2022,232
0004,7923 Raven Oaks Drive,Omaha,NE,68152,"$288,000 ",5/9/2022,262
0005,7942 Raven Oaks Drive,Omaha,NE,68152,"$310,000 ",10/18/2022,95
0003,7943 Manderson Street,Omaha,NE,68134,"$310,000 ",6/28/2022,288
0001,7954 Morris Street,Omaha,NE,68122,"$440,000 ",3/31/2022,10020
0001,7954 Morris Street,Omaha,NE,68122,"$440,000 ",3/31/2022,10020
0005,7959 S 45th Ave,Omaha,NE,68157,"$260,000 ",8/1/2022,173
0001,8005 Bondesson Street,Omaha,NE,68122,"$240,000 ",6/1/2022,446
0005,8008 Howell Street,Omaha,NE,68122,"$414,000 ",1/14/2022,224
0005,8008 Howell Street,Omaha,NE,68122,"$414,000 ",1/14/2022,224
0004,8010 North 129th Street,Omaha,NE,68142,"$414,915 ",1/5/2022,74
0001,8025 Weber Plaza,Omaha,NE,68122,"$261,000 ",7/1/2022,10002
0004,805 N 77th Ave,Omaha,NE,68114,"$216,000 ",7/13/2022,160
0003,8051 Bauman Avenue,Omaha,NE,68122,"$233,500 ",11/15/2022,303
0004,8068 Newport Avenue,Omaha,NE,68122,"$226,001 ",3/1/2022,490
0004,8105 Spaulding Circle,Omaha,NE,68134,"$252,000 ",11/16/2022,89
0003,8124 Grant Street,Omaha,NE,68134,"$175,000 ",11/21/2022,298
0004,8155 S 183rd Street,Omaha,NE,68136,"$579,900 ",3/17/2022,74
0001,8156 South 184th Terrace,Omaha,NE,68136,"$1,309,800 ",3/10/2022,232
0001,8156 South 184th Terrace,Omaha,NE,68136,"$1,309,800 ",3/10/2022,64
0001,816 N 131st Plaza,Omaha,NE,68154,"$375,000 ",4/8/2022,10003
0001,8161 Willit Street,Omaha,NE,68122,"$248,000 ",11/4/2022,10026
0001,8162 Hascall Street,Omaha,NE,68124,"$200,000 ",7/26/2022,250
0004,8203 Arlington Drive,Omaha,NE,68134,"$220,000 ",6/22/2022,74
0001,821 South 30th Court,Omaha,NE,68105,"$362,000 ",9/22/2022,10015
0005,8210 South 161st Terrace,Omaha,NE,68136,"$255,000 ",9/2/2022,74
0004,8213 South 154th Avenue,Omaha,NE,68138,"$730,000 ",4/22/2022,10059
0004,8213 South 154th Avenue,Omaha,NE,68138,"$730,000 ",4/22/2022,74
0004,8214 North 127th Avenue,Omaha,NE,68142,"$968,676 ",12/16/2022,89
0004,8218 Hascall Street,Omaha,NE,68124,"$198,000 ",1/3/2022,73
0001,822 N 50 Avenue,Omaha,NE,68132,"$250,000 ",3/25/2022,10050
0001,8225 Arbor St,Omaha,NE,68124,"$240,000 ",12/29/2022,10036
0001,8250 Ruggles Street,Omaha,NE,68134,"$574,000 ",10/17/2022,10036
0001,8250 Ruggles Street,Omaha,NE,68134,"$574,000 ",10/17/2022,74
0003,826 N 77th,Omaha,NE,68114,"$195,000 ",9/1/2022,10023
0003,826 North 78th Street,Omaha,NE,68114,"$180,000 ",6/16/2022,298
0001,828 S 49th St,Omaha,NE,68106,"$227,000 ",8/5/2022,400
0001,831 South 67th Avenue,Omaha,NE,68106,"$700,000 ",9/30/2022,384
0001,831 South 67th Avenue,Omaha,NE,68106,"$700,000 ",9/30/2022,384
0001,8315 Read Street,Omaha,NE,68122,"$230,000 ",2/11/2022,400
0005,8315 South 48th Terrace,Omaha,NE,68157,"$265,000 ",6/3/2022,332
0004,8334 Potter Street,Omaha,NE,68122,"$293,000 ",6/27/2022,74
0005,834 South 35th Street,Omaha,NE,68105,"$155,000 ",10/21/2022,426
0001,834 South 59th Street,Omaha,NE,68106,"$306,000 ",3/18/2022,10015
0001,8405 Indian Hills Drive,Omaha,NE,68114,"$375,000 ",3/7/2022,10014
0001,8415 North 47th Street,Omaha,NE,68152,"$377,000 ",2/7/2022,70
0001,8438 Hanover Street,Omaha,NE,68122,"$265,000 ",8/29/2022,299
0001,8461 Craig Ave.,Omaha,NE,68122,"$273,000 ",10/21/2022,81
0005,8501 S 143rd Ave,Omaha,NE,68138,"$230,000 ",11/17/2022,376
0001,8503 Fowler Avenue,Omaha,NE,68134,"$220,000 ",9/19/2022,208
0001,8525 Lafayette Plaza,Omaha,NE,68114,"$110,000 ",12/16/2022,92
0004,8531 Reynolds Street,Omaha,NE,68122,"$330,700 ",6/22/2022,345
0001,8537 Pinkney,Omaha,NE,68134,"$230,000 ",5/20/2022,10050
0001,8553 Webster Street,Omaha,NE,68114,"$225,000 ",3/11/2022,237
0005,8613 South 143rd Avenue,Omaha,NE,68138,"$236,000 ",5/11/2022,296
0005,8614 Young Street,Omaha,NE,68122,"$298,290 ",9/22/2022,376
0001,8618 Evans Street,Omaha,NE,68134,"$187,500 ",9/16/2022,10010
0004,8622 - 8624 Ames Ave,Omaha,NE,68134,"$182,500 ",11/29/2022,281
0001,8661 Cedar Street,OMAHA,NE,68124,"$635,000 ",10/28/2022,10028
0001,8705 North 52nd Avenue,Omaha,NE,68152,"$382,500 ",4/26/2022,426
0001,8707 S 143rd Street,Omaha,NE,68138,"$230,000 ",11/18/2022,424
0003,8717 Quest Street,Omaha,NE,68122,"$242,000 ",10/4/2022,556
0004,8719 Decatur Street,Omaha,NE,68114,"$220,000 ",12/2/2022,317
0001,8719 Indian Hills Drive,Omaha,NE,68114,"$306,000 ",5/26/2022,10015
0003,8721 Quest St,Omaha,NE,68122,"$245,000 ",12/2/2022,10045
0001,8729 Orchard Avenue,Omaha,NE,68127,"$220,000 ",1/12/2022,394
0005,8753 S 139th Avenue,Omaha,NE,68138,"$250,000 ",9/8/2022,223
0001,8757 Dorcas Street,Omaha,NE,68124,"$370,000 ",6/30/2022,240
0003,8757 Shamrock Road,Omaha,NE,68114,"$230,000 ",7/29/2022,303
0005,8807 S 166th Street,Omaha,NE,68136,"$325,000 ",7/19/2022,172
0001,8813 Blondo Street,Omaha,NE,68134,"$126,100 ",1/28/2022,10050
0001,8823 Spaulding Cir,Omaha,NE,68134,"$248,000 ",8/22/2022,10028
0003,8833 North 82nd Street,Omaha,NE,68122,"$246,810 ",11/18/2022,10014
0001,8838 Ruggles Circle,Omaha,NE,68134,"$223,000 ",10/21/2022,380
0004,8906 Hickory Street,Omaha,NE,68124,"$620,000 ",1/7/2022,74
0001,8912 Douglas Court,Omaha,NE,68114,"$550,000 ",1/14/2022,81
0004,8915 S 166th Street,Omaha,NE,68136,"$365,000 ",8/24/2022,490
0001,8936 Quest Street,Omaha,NE,68122,"$470,000 ",11/28/2022,184
0001,8936 Quest Street,Omaha,NE,68122,"$470,000 ",11/28/2022,168
0003,9005 Suffolk Circle,Omaha,NE,68127,"$237,500 ",1/3/2022,168
0004,9008 T Circle,Omaha,NE,68127,"$290,000 ",8/11/2022,514
0001,9011 Craig St,Omaha,NE,68122,"$273,900 ",4/14/2022,250
0003,902 Dodge St. #503,Omaha,NE,68102,"$254,000 ",11/18/2022,478
0004,904 Crestridge Road,Omaha,NE,68154,"$330,000 ",8/5/2022,10052
0001,906 North 49th Street,Omaha,NE,68132,"$500,000 ",10/14/2022,10035
0001,906 North 49th Street,Omaha,NE,68132,"$500,000 ",10/14/2022,384
0001,907 Dillon Drive,Omaha,NE,68132,"$800,000 ",11/18/2022,10034
0001,907 Dillon Drive,Omaha,NE,68132,"$800,000 ",11/18/2022,10010
0004,907 South 200th Street,Omaha,NE,68022,"$980,000 ",7/28/2022,554
0004,907 South 200th Street,Omaha,NE,68022,"$980,000 ",7/28/2022,81
0001,909 Mercer Boulevard,Omaha,NE,68131,"$285,000 ",5/6/2022,399
0001,9101 Arbor St #5,Omaha,NE,68124,"$130,000 ",9/15/2022,400
0001,9102 Adams Street,Omaha,NE,68127,"$290,000 ",3/25/2022,92
0001,9102 Black Street,Omaha,NE,68122,"$267,000 ",3/4/2022,237
0004,9108 Scott Street,Omaha,NE,68122,"$260,000 ",5/20/2022,281
0004,9119 Meadow Drive,Omaha,NE,68114,"$230,000 ",1/28/2022,435
0004,912 South 153rd Terrace Court,Omaha,NE,68154,"$201,000 ",5/13/2022,174
0001,9120 Woolworth Avenue,Omaha,NE,68124,"$535,000 ",4/29/2022,10036
0004,9122 Weber Street,Omaha,NE,68122,"$218,000 ",1/14/2022,64
0001,9139 Dorcas Street,Omaha,NE,68124,"$355,000 ",7/5/2022,10020
0003,914 South 36th Street,Omaha,NE,68105,"$242,000 ",6/29/2022,478
0004,915 South 41st Street,Omaha,NE,68105,"$147,000 ",7/7/2022,10059
0005,9158 Black Street,Omaha,NE,68122,"$250,000 ",1/27/2022,376
0003,917 South 54th Street,Omaha,NE,68106,"$286,000 ",8/16/2022,10055
0001,9187 Boyd Street,Omaha,NE,68134,"$194,000 ",1/27/2022,397
0004,9206 Himebaugh Avenue,Omaha,NE,68134,"$278,000 ",4/20/2022,74
0004,9208 South 178th Street,Omaha,NE,68136,"$415,000 ",5/9/2022,473
0003,9212 North 52nd Avenue,Omaha,NE,68152,"$380,000 ",2/1/2022,10061
0004,9213 Craig Street,Omaha,NE,68122,"$258,000 ",8/22/2022,74
0001,9213 South 172nd Street,Omaha,NE,68136,"$405,000 ",9/30/2022,10052
0004,922 South 114th Street,Omaha,NE,68154,"$550,000 ",9/7/2022,394
0004,922 South 114th Street,Omaha,NE,68154,"$550,000 ",9/7/2022,394
0004,9223 Ames Avenue,Omaha,NE,68134,"$220,000 ",2/25/2022,262
0001,924 South 38th Street,Omaha,NE,68105,"$295,000 ",12/19/2022,10015
0004,9306 Ames Avenue,Omaha,NE,68134,"$237,500 ",4/18/2022,370
0001,9306 Meadow Drive,Omaha,NE,68114,"$260,000 ",3/28/2022,384
0001,9310 Davenport Street,Omaha,NE,68114,"$1,250,000 ",9/2/2022,10008
0001,9318 Pratt Circle,Omaha,NE,68134,"$236,000 ",5/4/2022,66
0004,9336 Miami Street,Omaha,NE,68134,"$225,000 ",7/1/2022,74
0001,935 Mercer Boulevard,Omaha,NE,68131,"$400,000 ",5/6/2022,10015
0001,9372 Pratt Circle,Omaha,NE,68134,"$270,000 ",7/26/2022,350
0004,9406 Ames Avenue,Omaha,NE,68134,"$470,000 ",1/28/2022,323
0004,9406 Ames Avenue,Omaha,NE,68134,"$470,000 ",1/28/2022,10059
0004,9503 s 173rd Ave,Omaha,NE,68136,"$1,120,000 ",5/26/2022,262
0004,9503 s 173rd Ave,Omaha,NE,68136,"$1,120,000 ",5/26/2022,262
0005,9514 Grover Street,Omaha,NE,68124,"$605,000 ",5/6/2022,381
0001,9525 Woodney Plaza,Omaha,NE,68122,"$689,900 ",9/16/2022,10036
0004,9531 Parker Street,Omaha,NE,68114,"$205,000 ",5/12/2022,473
0004,9552 S 183rd Avenue,Omaha,NE,68136,"$350,216 ",3/9/2022,161
0004,9563 South 184th Street,Omaha,NE,68136,"$352,790 ",7/8/2022,10047
0004,9569 Corby Street,Omaha,NE,68134,"$490,000 ",5/20/2022,384
0004,9569 Corby Street,Omaha,NE,68134,"$490,000 ",5/20/2022,382
0003,9601 S 184 Street,Omaha,NE,68136,"$449,223 ",12/13/2022,10055
0001,9603 North 29th Street,Omaha,NE,68112,"$365,000 ",10/6/2022,237
0001,9605 Oak Circle.,Omaha,NE,68124,"$1,720,000 ",7/29/2022,10036
0001,9605 Oak Circle.,Omaha,NE,68124,"$1,720,000 ",7/29/2022,381
0004,9606 South 171st Avenue,Omaha,NE,68136,"$456,000 ",7/22/2022,10053
0005,9609 N 29th St,Omaha,NE,68112,"$810,000 ",1/28/2022,333
0003,9611 Bedford Ave,Omaha,NE,68134,"$450,000 ",2/22/2022,350
0003,9611 Bedford Ave,Omaha,NE,68134,"$450,000 ",2/22/2022,297
